Unnamed: 0,Title,Organization,Skills,Ratings,Review counts,Metadata,input_text,target_text
47,"BI Foundations with SQL, ETL and Data Warehousing",IBM," Data Management, Extract, Transform, Load, Data Warehousing, Database Administration, Apache, Computer Programming, Python Programming, Data Analysis, Data Structures, Databases, Big Data, Database Application, Distributed Computing Architecture, Cloud Computing, Database Theory, Devops Tools, Leadership and Management, Linux, SQL, Business Intelligence, IBM Cloud",4.6,4.6(20K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Data Management, Extract, Transform, Load, Data Warehousing, Database Administration, Apache, Computer Programming, Python Programming, Data Analysis, Data Structures, Databases, Big Data, Database Application, Distributed Computing Architecture, Cloud Computing, Database Theory, Devops Tools, Leadership and Management, Linux, SQL, Business Intelligence, IBM Cloud","Course title: BI Foundations with SQL, ETL and Data Warehousing"
32,IBM IT Support,IBM," Customer Success, Cloud Computing, Computer Networking, Strategy and Operations, Operating Systems, Cloud Storage, Cloud Applications, Leadership and Management, System Security, Customer Support, Communication, Computer Programming, Cyberattacks, Cloud Infrastructure, Cloud Platforms, Databases, DevOps, Networking Hardware, Cryptography, IBM Cloud, Information Technology, Network Architecture, Network Security, Security Engineering, Software Engineering",4.7,4.7(6.9K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Customer Success, Cloud Computing, Computer Networking, Strategy and Operations, Operating Systems, Cloud Storage, Cloud Applications, Leadership and Management, System Security, Customer Support, Communication, Computer Programming, Cyberattacks, Cloud Infrastructure, Cloud Platforms, Databases, DevOps, Networking Hardware, Cryptography, IBM Cloud, Information Technology, Network Architecture, Network Security, Security Engineering, Software Engineering",Course title: IBM IT Support
200,Fundamentals of Project Planning and Management,University of Virginia," Project Management, Strategy and Operations, Leadership and Management, Planning",4.7,4.7(9.5K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Project Management, Strategy and Operations, Leadership and Management, Planning",Course title: Fundamentals of Project Planning and Management
134,ChatGPT Advanced Data Analysis,Vanderbilt University, Data Analysis,4.9,4.9(154 reviews),Beginner · Course · 1 - 3 Months,Course skills:  Data Analysis,Course title: ChatGPT Advanced Data Analysis
27,Generative AI with Large Language Models,DeepLearning.AI," Machine Learning, Natural Language Processing, Python Programming",4.8,4.8(1.6K reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Machine Learning, Natural Language Processing, Python Programming",Course title: Generative AI with Large Language Models
646,FinTech: Finance Industry Transformation and Regulation,The Hong Kong University of Science and Technology," FinTech, Finance, Risk Management, Banking, Leadership and Management, Innovation, Regulations and Compliance, BlockChain, E-Commerce, Financial Analysis, Business Process Management, Data Analysis, Exploratory Data Analysis, Payments, Business Development, Computer Security Incident Management, Human Factors (Security)",4.7,4.7(773 reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  FinTech, Finance, Risk Management, Banking, Leadership and Management, Innovation, Regulations and Compliance, BlockChain, E-Commerce, Financial Analysis, Business Process Management, Data Analysis, Exploratory Data Analysis, Payments, Business Development, Computer Security Incident Management, Human Factors (Security)",Course title: FinTech: Finance Industry Transformation and Regulation
230,Introduction to Cybersecurity Tools & Cyber Attacks,IBM," Cryptography, Security Software, Cyberattacks, Leadership and Management",4.6,4.6(15K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Cryptography, Security Software, Cyberattacks, Leadership and Management",Course title: Introduction to Cybersecurity Tools & Cyber Attacks
589,Understanding Google Cloud Security and Operations,Google Cloud," Cloud Computing, Cloud Infrastructure, Cloud Management, Google Cloud Platform, Cloud Applications, Collaboration, Leadership and Management, Operations Management, Security Engineering, System Security, DevOps",4.8,4.8(595 reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Cloud Computing, Cloud Infrastructure, Cloud Management, Google Cloud Platform, Cloud Applications, Collaboration, Leadership and Management, Operations Management, Security Engineering, System Security, DevOps",Course title: Understanding Google Cloud Security and Operations
400,Research Data Management and Sharing,The University of North Carolina at Chapel Hill," Data Management, Leadership and Management, Planning, Clinical Data Management, Data Analysis, Data Warehousing, Databases, Regulations and Compliance, Research and Design, Database Administration",4.7,4.7(669 reviews),Mixed · Course · 1 - 3 Months,"Course skills:  Data Management, Leadership and Management, Planning, Clinical Data Management, Data Analysis, Data Warehousing, Databases, Regulations and Compliance, Research and Design, Database Administration",Course title: Research Data Management and Sharing
288,Deep Neural Networks with PyTorch,IBM," Human Learning, Machine Learning, Deep Learning, Python Programming, Artificial Neural Networks, Machine Learning Algorithms, Applied Machine Learning, Algorithms, Regression, Statistical Machine Learning",4.4,4.4(1.5K reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  Human Learning, Machine Learning, Deep Learning, Python Programming, Artificial Neural Networks, Machine Learning Algorithms, Applied Machine Learning, Algorithms, Regression, Statistical Machine Learning",Course title: Deep Neural Networks with PyTorch
448,Python Packages for Data Science,University of Colorado Boulder," Python Programming, Data Visualization",4.5,4.5(24 reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Python Programming, Data Visualization",Course title: Python Packages for Data Science
419,"GIS, Mapping, and Spatial Analysis",University of Toronto," ArcGIS, Data Analysis, Data Visualization, Geovisualization, Spatial Analysis, Spatial Data Analysis, GIS Software, Data Analysis Software, Data Visualization Software, Data Management, Databases, Geostatistics, Statistical Analysis, Mergers & Acquisitions",4.9,4.9(2.7K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  ArcGIS, Data Analysis, Data Visualization, Geovisualization, Spatial Analysis, Spatial Data Analysis, GIS Software, Data Analysis Software, Data Visualization Software, Data Management, Databases, Geostatistics, Statistical Analysis, Mergers & Acquisitions","Course title: GIS, Mapping, and Spatial Analysis"
598,Getting Started with Terraform for Google Cloud,Google Cloud," Cloud Infrastructure, DevOps, Cloud Computing, Cloud Management, Cloud Platforms, Google Cloud Platform",4.6,4.6(30 reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Cloud Infrastructure, DevOps, Cloud Computing, Cloud Management, Cloud Platforms, Google Cloud Platform",Course title: Getting Started with Terraform for Google Cloud
138,Business Strategy,University of Virginia," Strategy, Strategy and Operations, Leadership and Management, Entrepreneurship, Marketing, Sales, Market Analysis, Business Development, Business Analysis, Business Transformation, Finance, Investment Management, Planning, Product Strategy, Business Design, Research and Design, Risk Management",4.8,4.8(4K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Strategy, Strategy and Operations, Leadership and Management, Entrepreneurship, Marketing, Sales, Market Analysis, Business Development, Business Analysis, Business Transformation, Finance, Investment Management, Planning, Product Strategy, Business Design, Research and Design, Risk Management",Course title: Business Strategy
62,Meta Social Media Marketing,Meta," Marketing, Digital Marketing, Social Media, Advertising, Communication, Media Strategy & Planning, Marketing Management, Customer Analysis, Brand Management, Business Analysis, Marketing Design, Sales, Strategy and Operations, Data Analysis, General Statistics, Market Analysis, Probability & Statistics, Leadership and Management, Research and Design, Planning, Entrepreneurship",4.8,4.8(18K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Marketing, Digital Marketing, Social Media, Advertising, Communication, Media Strategy & Planning, Marketing Management, Customer Analysis, Brand Management, Business Analysis, Marketing Design, Sales, Strategy and Operations, Data Analysis, General Statistics, Market Analysis, Probability & Statistics, Leadership and Management, Research and Design, Planning, Entrepreneurship",Course title: Meta Social Media Marketing
568,Cloud Computing Basics (Cloud 101),LearnQuest," Cloud Computing, Cloud Platforms, Software As A Service, Cloud Storage, Google Cloud Platform, Internet Of Things, Microsoft Azure",4.5,4.5(6.4K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Cloud Computing, Cloud Platforms, Software As A Service, Cloud Storage, Google Cloud Platform, Internet Of Things, Microsoft Azure",Course title: Cloud Computing Basics (Cloud 101)
128,Attract and Engage Customers with Digital Marketing,Google," Digital Marketing, Marketing, Search Engine Optimization, Marketing Management, Advertising, Media Strategy & Planning, Persona Research, Web Design, Web Development, Web Development Tools",4.8,4.8(4.4K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Digital Marketing, Marketing, Search Engine Optimization, Marketing Management, Advertising, Media Strategy & Planning, Persona Research, Web Design, Web Development, Web Development Tools",Course title: Attract and Engage Customers with Digital Marketing
715,Cybersecurity for Everyone,"University of Maryland, College Park"," Cyberattacks, Human Computer Interaction, Network Security, Security Engineering, Security Strategy, Computer Security Models, Leadership and Management, Risk Management, Software Security, Critical Thinking",4.7,4.7(1.3K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Cyberattacks, Human Computer Interaction, Network Security, Security Engineering, Security Strategy, Computer Security Models, Leadership and Management, Risk Management, Software Security, Critical Thinking",Course title: Cybersecurity for Everyone
623,Serverless Data Processing with Dataflow,Google Cloud," Google Cloud Platform, Cloud Computing, Cloud Platforms, Apache, Extract, Transform, Load, Cloud Engineering, Computer Architecture, Distributed Computing Architecture, Big Data, DevOps, Data Management",4.1,4.1(98 reviews),Intermediate · Specialization · 3 - 6 Months,"Course skills:  Google Cloud Platform, Cloud Computing, Cloud Platforms, Apache, Extract, Transform, Load, Cloud Engineering, Computer Architecture, Distributed Computing Architecture, Big Data, DevOps, Data Management",Course title: Serverless Data Processing with Dataflow
64,Finance & Quantitative Modeling for Analysts,University of Pennsylvania," Finance, Business Analysis, Data Analysis, Financial Analysis, Accounting, Forecasting, Financial Management, General Accounting, General Statistics, Statistical Analysis, Financial Accounting, Mathematical Theory & Analysis, Accounts Payable and Receivable, Probability & Statistics, Basic Descriptive Statistics, Cost Accounting, Data Model, Mathematics, Regression, Estimation, Management Accounting, Statistical Tests, Budget Management, Microsoft Excel, Spreadsheet Software, Leadership and Management, Entrepreneurship, Computer Programming",4.5,4.5(16K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Finance, Business Analysis, Data Analysis, Financial Analysis, Accounting, Forecasting, Financial Management, General Accounting, General Statistics, Statistical Analysis, Financial Accounting, Mathematical Theory & Analysis, Accounts Payable and Receivable, Probability & Statistics, Basic Descriptive Statistics, Cost Accounting, Data Model, Mathematics, Regression, Estimation, Management Accounting, Statistical Tests, Budget Management, Microsoft Excel, Spreadsheet Software, Leadership and Management, Entrepreneurship, Computer Programming",Course title: Finance & Quantitative Modeling for Analysts
14,IBM Data Engineering,IBM," Data Management, Databases, Database Administration, Extract, Transform, Load, Python Programming, Big Data, SQL, Apache, Database Design, Distributed Computing Architecture, Data Architecture, Database Application, NoSQL, Data Structures, Data Model, Data Warehousing, Cloud Computing, Database Theory, Data Engineering, Data Visualization, Computer Programming, IBM Cloud, Data Mining, Machine Learning, Cloud Applications, Data Analysis, Leadership and Management, Kubernetes, PostgreSQL, Devops Tools, Business Intelligence, Data Visualization Software, Linux, Network Security, Statistical Programming, Data Science",4.6,4.6(47K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Data Management, Databases, Database Administration, Extract, Transform, Load, Python Programming, Big Data, SQL, Apache, Database Design, Distributed Computing Architecture, Data Architecture, Database Application, NoSQL, Data Structures, Data Model, Data Warehousing, Cloud Computing, Database Theory, Data Engineering, Data Visualization, Computer Programming, IBM Cloud, Data Mining, Machine Learning, Cloud Applications, Data Analysis, Leadership and Management, Kubernetes, PostgreSQL, Devops Tools, Business Intelligence, Data Visualization Software, Linux, Network Security, Statistical Programming, Data Science",Course title: IBM Data Engineering
156,Improve Your English Communication Skills,Georgia Institute of Technology," Communication, Writing, Business Communication, Professional Development",4.7,4.7(26K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Communication, Writing, Business Communication, Professional Development",Course title: Improve Your English Communication Skills
40,IBM IT Project Manager,IBM," Software Engineering, Agile Software Development, Computer Programming, Software Engineering Tools, Application Development, Programming Principles, Software Architecture, Communication, Cloud Applications, Scrum (Software Development), Software-Defined Networking, Technical Product Management, Leadership and Management, Project Management, Cloud Computing, IBM Cloud, Information Technology, Operating Systems, Python Programming, Risk Management",4.8,4.8(2.7K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Software Engineering, Agile Software Development, Computer Programming, Software Engineering Tools, Application Development, Programming Principles, Software Architecture, Communication, Cloud Applications, Scrum (Software Development), Software-Defined Networking, Technical Product Management, Leadership and Management, Project Management, Cloud Computing, IBM Cloud, Information Technology, Operating Systems, Python Programming, Risk Management",Course title: IBM IT Project Manager
592,Elastic Cloud Infrastructure: Scaling and Automation em Português Brasileiro,Google Cloud," Cloud Computing, Google Cloud Platform",4.7,4.7(122 reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  Cloud Computing, Google Cloud Platform",Course title: Elastic Cloud Infrastructure: Scaling and Automation em Português Brasileiro
401,"Decisions, Decisions: Dashboards and Reports",Google," Business Intelligence, Data Model, Data Visualization, Tableau Software",4.8,4.8(428 reviews),Advanced · Course · 1 - 3 Months,"Course skills:  Business Intelligence, Data Model, Data Visualization, Tableau Software","Course title: Decisions, Decisions: Dashboards and Reports"
187,Genomic Data Science,Johns Hopkins University," Bioinformatics, Computer Programming, Data Analysis, Python Programming, Computational Thinking, General Statistics, Exploratory Data Analysis, R Programming, Data Analysis Software, Algorithms, Computer Programming Tools, Biostatistics, Statistical Analysis, Programming Principles, Probability & Statistics, Statistical Tests, Data Structures, Operating Systems, Research and Design, Big Data, Computational Logic, Problem Solving, Statistical Programming, Experiment, Correlation And Dependence",4.5,4.5(6.2K reviews),Intermediate · Specialization · 3 - 6 Months,"Course skills:  Bioinformatics, Computer Programming, Data Analysis, Python Programming, Computational Thinking, General Statistics, Exploratory Data Analysis, R Programming, Data Analysis Software, Algorithms, Computer Programming Tools, Biostatistics, Statistical Analysis, Programming Principles, Probability & Statistics, Statistical Tests, Data Structures, Operating Systems, Research and Design, Big Data, Computational Logic, Problem Solving, Statistical Programming, Experiment, Correlation And Dependence",Course title: Genomic Data Science
216,Project Management,University of Colorado Boulder," Leadership and Management, Project Management, Planning, Strategy and Operations, Product Management, Agile Software Development, People Management, Strategy, Scrum (Software Development), Performance Management, Risk Management, Business Process Management, Business Communication, Decision Making, Adaptability, Organizational Development, Data Analysis, Estimation, Budget Management",4.8,4.8(506 reviews),Beginner · Specialization · 1 - 3 Months,"Course skills:  Leadership and Management, Project Management, Planning, Strategy and Operations, Product Management, Agile Software Development, People Management, Strategy, Scrum (Software Development), Performance Management, Risk Management, Business Process Management, Business Communication, Decision Making, Adaptability, Organizational Development, Data Analysis, Estimation, Budget Management",Course title: Project Management
52,Google IT Automation with Python,Google," Cloud Computing, Cloud Platforms, Collaboration, Computer Programming, Data Structures, Google Cloud Platform, Leadership and Management, Problem Solving, Python Programming",4.7,4.7(43K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Cloud Computing, Cloud Platforms, Collaboration, Computer Programming, Data Structures, Google Cloud Platform, Leadership and Management, Problem Solving, Python Programming",Course title: Google IT Automation with Python
338,تصميم تجربة المستخدم من Google,Google, Problem Solving,4.7,4.7(81 reviews),Beginner · Professional Certificate · 3 - 6 Months,Course skills:  Problem Solving,Course title: تصميم تجربة المستخدم من Google
296,Natural Language Processing with Attention Models,DeepLearning.AI," Artificial Neural Networks, Deep Learning, Natural Language Processing, Machine Learning, Python Programming, Statistical Programming",4.4,4.4(949 reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Artificial Neural Networks, Deep Learning, Natural Language Processing, Machine Learning, Python Programming, Statistical Programming",Course title: Natural Language Processing with Attention Models
251,Microsoft Azure Data Fundamentals DP-900 Exam Prep,Microsoft," Data Management, Databases, Microsoft Azure, Cloud Computing, SQL, Big Data, Data Analysis, Database Application, Data Architecture, Data Warehousing, Cloud Storage, Data Structures, Data Visualization, Extract, Transform, Load, Leadership and Management, NoSQL, Data Analysis Software, Data Visualization Software, Database Administration, Cloud Infrastructure, Cloud Management, Database Theory, PostgreSQL",4.7,4.7(574 reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Data Management, Databases, Microsoft Azure, Cloud Computing, SQL, Big Data, Data Analysis, Database Application, Data Architecture, Data Warehousing, Cloud Storage, Data Structures, Data Visualization, Extract, Transform, Load, Leadership and Management, NoSQL, Data Analysis Software, Data Visualization Software, Database Administration, Cloud Infrastructure, Cloud Management, Database Theory, PostgreSQL",Course title: Microsoft Azure Data Fundamentals DP-900 Exam Prep
530,IBM Business Intelligence (BI) Analyst,SkillUp EdTech," Data Management, Databases, SQL, Data Visualization, Database Administration, Database Application, Database Design, Microsoft Excel, Data Structures, Data Architecture, Database Theory, Spreadsheet Software, Data Model, Data Warehousing, Python Programming, Data Analysis, Data Analysis Software, NoSQL, PostgreSQL, Professional Development, Plot (Graphics), Business Analysis, Computational Thinking, Statistical Visualization, Data Mining, Data Science, Data Visualization Software, R Programming, Business Intelligence, Forecasting, Interactive Data Visualization, Statistical Analysis",4.7,4.7(9.8K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Data Management, Databases, SQL, Data Visualization, Database Administration, Database Application, Database Design, Microsoft Excel, Data Structures, Data Architecture, Database Theory, Spreadsheet Software, Data Model, Data Warehousing, Python Programming, Data Analysis, Data Analysis Software, NoSQL, PostgreSQL, Professional Development, Plot (Graphics), Business Analysis, Computational Thinking, Statistical Visualization, Data Mining, Data Science, Data Visualization Software, R Programming, Business Intelligence, Forecasting, Interactive Data Visualization, Statistical Analysis",Course title: IBM Business Intelligence (BI) Analyst
516,Get Started with Figma,Coursera Project Network," User Experience, Web Design",4.2,4.2(707 reviews),Beginner · Guided Project · Less Than 2 Hours,"Course skills:  User Experience, Web Design",Course title: Get Started with Figma
735,Cybersecurity in the Cloud,University of Minnesota," Security Engineering, System Security, Network Security, Software Security, Cloud Computing, Computer Networking, Cryptography, Computer Security Models, Databases, Network Architecture, Data Management, Account Management",4.3,4.3(127 reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Security Engineering, System Security, Network Security, Software Security, Cloud Computing, Computer Networking, Cryptography, Computer Security Models, Databases, Network Architecture, Data Management, Account Management",Course title: Cybersecurity in the Cloud
269,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London," Human Resources, Leadership and Management, People Management, Conflict Management, Decision Making, Human Resources Operations, People Analysis, Performance Management, Recruitment, Business Analysis, Employee Relations, Leadership Development, Organizational Development, People Development",4.7,4.7(3.6K reviews),Mixed · Course · 1 - 3 Months,"Course skills:  Human Resources, Leadership and Management, People Management, Conflict Management, Decision Making, Human Resources Operations, People Analysis, Performance Management, Recruitment, Business Analysis, Employee Relations, Leadership Development, Organizational Development, People Development",Course title: The Manager's Toolkit: A Practical Guide to Managing People at Work
201,Medical Billing and Coding Fundamentals,MedCerts," Communication, Critical Thinking, Leadership and Management",4.8,4.8(254 reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Communication, Critical Thinking, Leadership and Management",Course title: Medical Billing and Coding Fundamentals
161,Meta Marketing Analytics,Meta," Marketing, Digital Marketing, Advertising, Data Analysis, Marketing Management, Media Strategy & Planning, Business Analysis, Statistical Analysis, Probability & Statistics, Market Analysis, Communication, General Statistics, Experiment, Regression, Statistical Tests, Market Research, Basic Descriptive Statistics, Probability Distribution, Brand Management, Forecasting, Research and Design, Data Visualization, Computer Programming, Data Management, Databases, Python Programming, SQL, Statistical Programming, Storytelling, Tableau Software",4.7,4.7(2.2K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Marketing, Digital Marketing, Advertising, Data Analysis, Marketing Management, Media Strategy & Planning, Business Analysis, Statistical Analysis, Probability & Statistics, Market Analysis, Communication, General Statistics, Experiment, Regression, Statistical Tests, Market Research, Basic Descriptive Statistics, Probability Distribution, Brand Management, Forecasting, Research and Design, Data Visualization, Computer Programming, Data Management, Databases, Python Programming, SQL, Statistical Programming, Storytelling, Tableau Software",Course title: Meta Marketing Analytics
659,Economics of Money and Banking,Columbia University," Banking, Finance",4.9,4.9(1.5K reviews),Mixed · Course · 3 - 6 Months,"Course skills:  Banking, Finance",Course title: Economics of Money and Banking
429,Understanding Medical Research: Your Facebook Friend is Wrong,Yale University, General Statistics,4.9,4.9(1.8K reviews),Beginner · Course · 1 - 3 Months,Course skills:  General Statistics,Course title: Understanding Medical Research: Your Facebook Friend is Wrong
574,Google Cloud Digital Leader Training,Google Cloud," Cloud Computing, Cloud Infrastructure, Google Cloud Platform, Cloud Management, Cloud Platforms, Cloud Applications, Cloud-Based Integration, Cloud Clients, Kubernetes, Other Cloud Platforms and Tools, Cloud API, Data Management, DevOps, System Security, Data Architecture, Google App Engine, Collaboration, Innovation, Leadership and Management, Operations Management, Security Engineering, Machine Learning",4.8,4.8(3.8K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Cloud Computing, Cloud Infrastructure, Google Cloud Platform, Cloud Management, Cloud Platforms, Cloud Applications, Cloud-Based Integration, Cloud Clients, Kubernetes, Other Cloud Platforms and Tools, Cloud API, Data Management, DevOps, System Security, Data Architecture, Google App Engine, Collaboration, Innovation, Leadership and Management, Operations Management, Security Engineering, Machine Learning",Course title: Google Cloud Digital Leader Training
105,"JavaScript Programming with React, Node & MongoDB",IBM," Javascript, Computer Programming, Web Development, Computer Science, Front-End Web Development, NoSQL, React (web framework)",4.3,4.3(533 reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Javascript, Computer Programming, Web Development, Computer Science, Front-End Web Development, NoSQL, React (web framework)","Course title: JavaScript Programming with React, Node & MongoDB"
417,SQL: A Practical Introduction for Querying Databases,IBM," Computational Thinking, Data Analysis, Data Analysis Software, Data Management, Data Structures, Database Administration, Database Theory, Databases, Professional Development, Python Programming, SQL",4.6,4.6(190 reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Computational Thinking, Data Analysis, Data Analysis Software, Data Management, Data Structures, Database Administration, Database Theory, Databases, Professional Development, Python Programming, SQL",Course title: SQL: A Practical Introduction for Querying Databases
1,Google Data Analytics,Google," Data Analysis, R Programming, SQL, Business Communication, Spreadsheet Software, Business Analysis, Data Visualization, Data Management, General Statistics, Big Data, Communication, Computer Programming, Data Science, Data Visualization Software, Databases, Exploratory Data Analysis, Extract, Transform, Load, Leadership and Management, Microsoft Excel, Problem Solving, Small Data, Statistical Programming, Tableau Software",4.8,4.8(137K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Data Analysis, R Programming, SQL, Business Communication, Spreadsheet Software, Business Analysis, Data Visualization, Data Management, General Statistics, Big Data, Communication, Computer Programming, Data Science, Data Visualization Software, Databases, Exploratory Data Analysis, Extract, Transform, Load, Leadership and Management, Microsoft Excel, Problem Solving, Small Data, Statistical Programming, Tableau Software",Course title: Google Data Analytics
685,Decentralized Finance (DeFi) Primitives,Duke University," BlockChain, FinTech, Finance, Payments, Cryptography, Algorithms, Computational Logic, Contract Management, Regulations and Compliance",4.9,4.9(380 reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  BlockChain, FinTech, Finance, Payments, Cryptography, Algorithms, Computational Logic, Contract Management, Regulations and Compliance",Course title: Decentralized Finance (DeFi) Primitives
666,Blockchain Revolution in Financial Services,INSEAD," BlockChain, Finance, Cryptography, FinTech, Business Transformation, Innovation, Distributed Computing Architecture, Payments, Leadership and Management, System Security, Network Security, Accounting, Banking, Business Process Management, Contract Management, Financial Accounting, Financial Management, Problem Solving, Security Strategy",4.7,4.7(934 reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  BlockChain, Finance, Cryptography, FinTech, Business Transformation, Innovation, Distributed Computing Architecture, Payments, Leadership and Management, System Security, Network Security, Accounting, Banking, Business Process Management, Contract Management, Financial Accounting, Financial Management, Problem Solving, Security Strategy",Course title: Blockchain Revolution in Financial Services
80,Foundations of User Experience (UX) Design,Google," User Experience, User Experience Design, User Research, Product Development",4.8,4.8(61K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  User Experience, User Experience Design, User Research, Product Development",Course title: Foundations of User Experience (UX) Design
205,Sound the Alarm: Detection and Response,Google," Linux, Network Security, Computer Security Incident Management, Leadership and Management",4.8,4.8(946 reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Linux, Network Security, Computer Security Incident Management, Leadership and Management",Course title: Sound the Alarm: Detection and Response
34,Meta Front-End Developer,Meta," HTML and CSS, Javascript, Front-End Web Development, React (web framework), Web Development, User Experience, Algorithms, Computer Science, Web Design, Application Development, Computer Programming, Software Engineering, Web Development Tools, Collaboration, Communication, Data Structures, Human Computer Interaction, Interactive Design, Linux, Problem Solving, Product Design, Software Engineering Tools, Software Testing",4.7,4.7(16K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  HTML and CSS, Javascript, Front-End Web Development, React (web framework), Web Development, User Experience, Algorithms, Computer Science, Web Design, Application Development, Computer Programming, Software Engineering, Web Development Tools, Collaboration, Communication, Data Structures, Human Computer Interaction, Interactive Design, Linux, Problem Solving, Product Design, Software Engineering Tools, Software Testing",Course title: Meta Front-End Developer
609,Modernizing Data Lakes and Data Warehouses with Google Cloud,Google Cloud," Cloud Computing, Cloud Platforms, Cloud Storage, Data Architecture, Data Management, Data Warehousing, Databases, Google Cloud Platform, SQL, Warehouse Management",4.7,4.7(2.8K reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  Cloud Computing, Cloud Platforms, Cloud Storage, Data Architecture, Data Management, Data Warehousing, Databases, Google Cloud Platform, SQL, Warehouse Management",Course title: Modernizing Data Lakes and Data Warehouses with Google Cloud
459,Python Project for Data Engineering,IBM," Computer Programming, Data Management, Data Mining, Data Structures, Extract, Transform, Load, Python Programming",4.6,4.6(532 reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Computer Programming, Data Management, Data Mining, Data Structures, Extract, Transform, Load, Python Programming",Course title: Python Project for Data Engineering
514,Palo Alto Networks Cybersecurity,Palo Alto Networks," Network Security, Security Engineering, Computer Networking, System Security, Software Security, Network Architecture, Cloud Computing, Computer Security Models, Strategy and Operations, Computer Security Incident Management, Operations Management, Security Software, Cyberattacks, Network Model, Security Strategy, Software As A Service, Cloud Applications, Cloud Infrastructure, Leadership and Management, Networking Hardware, Strategy, Cloud Management, Cloud Standards, Cloud Clients, Software-Defined Networking",4.6,4.6(422 reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Network Security, Security Engineering, Computer Networking, System Security, Software Security, Network Architecture, Cloud Computing, Computer Security Models, Strategy and Operations, Computer Security Incident Management, Operations Management, Security Software, Cyberattacks, Network Model, Security Strategy, Software As A Service, Cloud Applications, Cloud Infrastructure, Leadership and Management, Networking Hardware, Strategy, Cloud Management, Cloud Standards, Cloud Clients, Software-Defined Networking",Course title: Palo Alto Networks Cybersecurity
384,Data Analytics for Lean Six Sigma,University of Amsterdam," Probability & Statistics, Data Visualization, General Statistics, Statistical Visualization, Basic Descriptive Statistics, Correlation And Dependence, Data Analysis, Statistical Tests, Minitab",4.8,4.8(3.2K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Probability & Statistics, Data Visualization, General Statistics, Statistical Visualization, Basic Descriptive Statistics, Correlation And Dependence, Data Analysis, Statistical Tests, Minitab",Course title: Data Analytics for Lean Six Sigma
91,Excel Skills for Business,Macquarie University," Spreadsheet Software, Business Analysis, Microsoft Excel, Data Analysis, Plot (Graphics), Data Visualization, Data Model, Databases, Finance, Leadership and Management",4.9,4.9(59K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Spreadsheet Software, Business Analysis, Microsoft Excel, Data Analysis, Plot (Graphics), Data Visualization, Data Model, Databases, Finance, Leadership and Management",Course title: Excel Skills for Business
340,Introduction to Hardware and Operating Systems,IBM," Operating Systems, Computer Networking, IBM Cloud",4.8,4.8(915 reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Operating Systems, Computer Networking, IBM Cloud",Course title: Introduction to Hardware and Operating Systems
